wallet_address,risk_score,risk_tier,is_taint_seed,entity_group,in_degree,out_degree
bc1qqn8t38fr34a08eag20ql4fm4ggzmj2pnv0mfgx,0.0,LOW,0,ENTITY_13661,1,0
3aX46mTRu9MPjP5PdZEJ6yvQY3kHY,0.0,LOW,0,ENTITY_13660,1,0
3UPDDhDs5NDjXmmWfmNwedNgLTN,0.0,LOW,0,ENTITY_13659,1,0
3taPhQ9uefid1aB8gsyvEXSDmyqcHAV1,0.0,LOW,0,ENTITY_13658,1,0
1o13mF24jC2Jmv7RASqDp2UWkrK,0.0,LOW,0,ENTITY_13657,1,0
bc1qwavaa0xsyq94zrqtugky6vtfzsj2cjswpujwe8,0.0,LOW,0,ENTITY_13656,1,0
bc1qh39vll87myh9fzccgz55yxfv5g905rmpjy7x8s,0.0,LOW,0,ENTITY_13655,1,0
bc1qaz6ksnmmeusq6f3ppysn6ththvc2fq7wckhvatg0l6hkwzuegj9ee2a5fj,0.0,LOW,0,ENTITY_13654,1,0
3vb2EgSZ4Sw2Sv5pN8XVjL5wWpWZym,0.0,LOW,0,ENTITY_13653,1,0
3ZuYGRkbbFWvyvF3hDRcjEGoeud4SDA9,0.0,LOW,0,ENTITY_13651,1,0
bc1phetr4gakl3wzha82n7jtgm6sy3d0fnqlju6zuxf974fveuj388e6lg49vj,0.0,LOW,0,ENTITY_13650,1,0
1diPoe453p5cU31ZEGB4aFD4R2aQDF,0.0,LOW,0,ENTITY_13649,1,0
3itHJtNLtD8sWDXhi5wTaHd9vxNN,0.0,LOW,0,ENTITY_13648,1,0
3afmnvSLHnK9L6b8WdXiZQRCR2fyQ,0.0,LOW,0,ENTITY_13680,1,0
3eKTGgVDwYGahkEwyVWSPngo8H3Cq1,0.0,LOW,0,ENTITY_13679,1,0
bc1q9xtd6n6t5rceafqe3anq4hpw75q86q5hlz37uy,0.0,LOW,0,ENTITY_13678,1,0
bc1p0uu4khunwxvccu99e2kv4tgwe297va40ag7kxdy5cfp7yds7a4nrusk0d3,0.0,LOW,0,ENTITY_13677,1,0
bc1qjd7p6j0s2j96eelsc2xzmahsu3jyvy8pvy7vtl325lmgt22zr09yyccyqn,0.0,LOW,0,ENTITY_13676,1,0
bc1pmc3enpxp0wx2yl3wq4svqr9kfazfe7j83ff5l07qv4sp2ffc5u5c7u00g0,0.0,LOW,0,ENTITY_13675,1,0
bc1qrvhdwt39heamngv8xn5xs5d6kk9ef4vv8tpawrpkxs4nrr625j0vls2uc6,0.0,LOW,0,ENTITY_13674,1,0
bc1p2sy37wev0cs0ztu8t2j7t5rdcdafqqrjxw3j8sjeyta2xu5wfk6fgrrl4e,0.0,LOW,0,ENTITY_13673,1,0
3r4585b7dNw2QBbNceFow3bA71V,0.0,LOW,0,ENTITY_13672,1,0
15xu5DQmZxnqyhbcJPYWjkM2BhfWuPjrt,0.0,LOW,0,ENTITY_13671,1,0
bc1qyz9ahz9qgamsvfyjxr8z3d3w593qnqrsk05lfr,0.0,LOW,0,ENTITY_13670,1,0
3TdaKZda1LJYHG2p6qTN6wNiLdxr3e,0.0,LOW,0,ENTITY_13669,1,0
bc1qujtwruqdnzuc3wjte4g6c8yu7zpnufevnhk9ra,0.0,LOW,0,ENTITY_13668,1,0
bc1qdy6arxtw4r6nj3jsewm6d6c5dsgkucsncy56j9,0.0,LOW,0,ENTITY_13667,1,0
bc1qqnrnstt9gd9hm2defg9ra925e8lsp34n058z9z,0.0,LOW,0,ENTITY_13666,1,0
bc1qqvllsjqa0dj6jx5cr3fv6huh949dvjgmx4g2y8,0.0,LOW,0,ENTITY_13665,1,0
1VFhKDFzJYhnAQQSwh3qoGr191b1P,0.0,LOW,0,ENTITY_13696,1,0
3btnLbBxuZ4yXxGyxrijvTHpP68KDz,0.0,LOW,0,ENTITY_13695,1,0
bc1qmmgjke7pftyxe8c639pl5sdda00tfzgqq0u7s8,0.0,LOW,0,ENTITY_13694,1,0
bc1pzx8mf3cy93snv8tmetf05vq6xzzke0td7ugyh2g4kska4j7r4gvve5wsh9,0.0,LOW,0,ENTITY_13693,1,0
1v3enMvC4cKYR7LfyvJGKTkDtRaa,0.0,LOW,0,ENTITY_13692,1,0
bc1qrvvgnake8046aczrhug93pmenjmwlll8rel90z,0.0,LOW,0,ENTITY_13691,1,0
3p7exsatj7YKdzpWm7RseungALonhE,0.0,LOW,0,ENTITY_13690,1,0
bc1qcwft0pmts3f3jmhzgts8mr6xmv4fqv4w8hm4gq,0.0,LOW,0,ENTITY_13689,1,0
bc1qtjzzr2v2du22rt3vrnxldswr6l0d5tkt383ezz,0.0,LOW,0,ENTITY_13688,1,0
3DEBBwk8r1qAWzqWUtMqz9kzBfbDa,0.0,LOW,0,ENTITY_13687,1,0
bc1qk6eg50es4dt57f5eagfuhnnm6jkyrac99ha7ts,0.0,LOW,0,ENTITY_13686,1,0
bc1qadmrneyqy97d6yr327amgghfwlufpx97pzggdx,0.0,LOW,0,ENTITY_13685,1,0
3SutzD2jF5ToXMAGtjfmpBCr3h8j5sq,0.0,LOW,0,ENTITY_13684,1,0
bc1qcdehuhw0jdvpa06w37k4j5048q3xdtq2scv333,0.0,LOW,0,ENTITY_13683,1,0
bc1q3xg5km3jcyap7t0ptckxtga2mgpud4ffehfaql,0.0,LOW,0,ENTITY_13682,1,0
bc1qjgvh9uy7782slute55qqmwjyfj8h8t2q7yl38c,0.0,LOW,0,ENTITY_13681,1,0
bc1qt5fyt3cal92le938arjw7svx7uhte9fcxk8e3v,0.0,LOW,0,ENTITY_13712,1,0
bc1pn73vdjlz849wkwadzxrvmf43xmyh6j50efhyjde9lxu4rywp3jrsja0t33,0.0,LOW,0,ENTITY_13711,1,0
bc1qugedujhhg3skvreqekglv4ts3n3tzyq5ngnkcf,0.0,LOW,0,ENTITY_13710,1,0
bc1qsnnmcrk7na0r48cpdtakaqmr5qn75qjtp6apg2,0.0,LOW,0,ENTITY_13709,1,0
bc1q2ueeezpf2v9d56leuavqdjknp9sfkxa27xgkhl,0.0,LOW,0,ENTITY_13708,1,0
bc1pccm2kcefpwjek54xkvp8lx4e5f59yprpq8987wfqmg48en76pqvk0tw2hz,0.0,LOW,0,ENTITY_13707,1,0
bc1qv39skgyzzgp2q8a0yklpvlz5ljuxn9nmnm9s7y,0.0,LOW,0,ENTITY_13706,1,0
3YbqmgXoTau3bcbKrQQohsuB78AWXugh,0.0,LOW,0,ENTITY_13705,1,0
bc1pfx4ups507uqy47v25vnw3yvsp8v9zklfhqz77a9wkl37pdge6v6h62jf09,0.0,LOW,0,ENTITY_13704,1,0
bc1qkke2y0u720tar3f39kax0qpqzyujv2pgdczeyn,0.0,LOW,0,ENTITY_13703,1,0
3uqip1rJvLfHFHbL6xJ95Ptvg5x,0.0,LOW,0,ENTITY_13702,1,0
3oCYsWGzukJruCG9VuEa6UtNyV9G,0.0,LOW,0,ENTITY_13701,1,0
1W13nCXhJUHKfT5kigL6ZYqDhQSm1K4Qu,0.0,LOW,0,ENTITY_13700,1,0
bc1qdm93yy9aa0xfarcflw68wjxq9sxp50cwcm6lw0,0.0,LOW,0,ENTITY_13699,1,0
bc1pfjzdp3fn7dcpxythpxjtcrdg9355fmzxpaj22963vgm2fexezan5807q9e,0.0,LOW,0,ENTITY_13698,1,0
bc1pws4cfj5ljtwz6mfgjrrk40njdc7slxk2mm3hjw56ygszx2keux7wxtk630,0.0,LOW,0,ENTITY_13697,1,0
bc1pv5j47zxjdge99d5khxk23cdclkquxl2usxcpmep62t47q84d3cergmxsct,0.0,LOW,0,ENTITY_13728,1,0
bc1qwvzeq7z37lplwcqk220hg5eu9d36a4426ug5el,0.0,LOW,0,ENTITY_13727,1,0
bc1pd547ajyzgg5tm84mtwap888anx98gy345u86plfhrl30gyye0s7q08ejdh,0.0,LOW,0,ENTITY_13726,1,0
1JScw2xCCksERcJwKZuNAwEuBL8PmEtmzh,0.0,LOW,0,ENTITY_13725,1,0
bc1qseap0jmp93ku6tad432fn44fn3qakzvqcsfuvy,0.0,LOW,0,ENTITY_13724,1,0
3gGACFETrmF8qxCYScJTU8VFHq49KH,0.0,LOW,0,ENTITY_13723,1,0
bc1qpnddwpvm32ctue4f8spxl3wu5l7tns4z5ux7vs,0.0,LOW,0,ENTITY_13722,1,0
bc1qy3axd2w0tzw7q4lxmv5cmmehflpsp4gdw2m5dc,0.0,LOW,0,ENTITY_13721,1,0
bc1pgukp62ykz2zhh89nvu9f32j2hsjaj5rfskmql2vyts7lvmlmepfertn2kr,0.0,LOW,0,ENTITY_13720,1,0
3bezQFdqTxhiG4LXSdGNKwP86vY8,0.0,LOW,0,ENTITY_13719,1,0
bc1qy7vt258u3lj65a83t8r7xvy4ttswxwhxrtkke3,0.0,LOW,0,ENTITY_13718,1,0
bc1p37eyvtnx440mmh8m8qfha2z74q5mhtyd9a4kxsvq8kawvd3pz5a44j8fkm,0.0,LOW,0,ENTITY_13717,1,0
3wqs8RtzoonqNpbK5yUEPW5J7h8zBDkNS,0.0,LOW,0,ENTITY_13716,1,0
bc1qecrczhtfxyjqyd4w286p9ajljya2v6u7fes64k,0.0,LOW,0,ENTITY_13715,1,0
bc1qmulu4e0xg2tfgczy6tc0my6pg49gxcmdps45rp,0.0,LOW,0,ENTITY_13714,1,0
3JTGbzXsNAaz4bthycxXbtmbkL2xSE5,0.0,LOW,0,ENTITY_13713,1,0
bc1qszm9z8wdpaan694e43x5c6jt7trjwlef7nte6z,0.0,LOW,0,ENTITY_13744,1,0
bc1p6vges8620en37empgd5funr2ry0t82tr0zxtj5m60t6ydlk8feyj2jclm2,0.0,LOW,0,ENTITY_13743,1,0
bc1p2krnwev6u547wy0na2dx4cc6a2jdfdy5ha6xcy7rgwn528ywpryk9nvt97,0.0,LOW,0,ENTITY_13742,1,0
bc1q9xrs7ngzkzd3sxwh34fdy9yckjdla7e2r96s5h,0.0,LOW,0,ENTITY_13741,1,0
bc1q5p83lg76daq97x6fvk6lgwmakdqep4qqs99fe7,0.0,LOW,0,ENTITY_13740,1,0
bc1pwj8vnh7rxl75djdw7j735hwphf76x0qrh60su30fg47hnkk5pnx5lp3rcz,0.0,LOW,0,ENTITY_13739,1,0
bc1qw7yqyma6h8n4wtn94enaeg8ur02wukc08ayn9t,0.0,LOW,0,ENTITY_13738,1,0
1TCYdWCUvxvm8gBgdQZhpRQJMcQ9DKV,0.0,LOW,0,ENTITY_13737,1,0
bc1q5tck2st028l6h72tk3lfcpl75m255enh7umqm4,0.0,LOW,0,ENTITY_13736,1,0
bc1q74wc04w9r5c50jflkmsgn7cdduhhgfa7s2gkdw9j4gj2gcrqnc4p8fug7t,0.0,LOW,0,ENTITY_13735,1,0
bc1pfcra8w57c6j05ekxwna5nw3cua7wayhtlvwrrmg7ufa9y05e3ly2mlw64r,0.0,LOW,0,ENTITY_13734,1,0
bc1qaqtgt0nax4s8seksa7rxszydh2f59pn9enhljw,0.0,LOW,0,ENTITY_13733,1,0
bc1ptfcan76getsg32fjd39qc5r3ye77zvadmr9vze0th2u8pn72f95jazp8ft,0.0,LOW,0,ENTITY_13732,1,0
bc1qlj767p5ppg7pxf866hhn30x2zcznln086w2w4k8cujq5rh32zsjv2796jy,0.0,LOW,0,ENTITY_13731,1,0
bc1qg4rc3uvys0rchfzzkcxgm8xrvgs64uya5lpkes,0.0,LOW,0,ENTITY_13730,1,0
bc1qxu5y5snjjplx4aexs08rn20eku5mzye0jsthx9,0.0,LOW,0,ENTITY_13729,1,0
3rP9oagn9ZZqMNTbvWT8UxWFa2M84P1uiu,0.0,LOW,0,ENTITY_13760,1,0
bc1qrzk2us8qulqeqxrn4eh74k0nuqrcav3a8hem4f,0.0,LOW,0,ENTITY_13759,1,0
bc1qcy584ggeqaqvdduj79jlydffxu0cf8ca9879us,0.0,LOW,0,ENTITY_13758,1,0
bc1pxh9t9tyaaeekmrgdh5tpenndarjswrzsw358f2qzuckh286xzyfss227dq,0.0,LOW,0,ENTITY_13757,1,0
bc1qn9fket8eu36ts3y6kre2hp8nlmuysqmfx7zvau,0.0,LOW,0,ENTITY_13756,1,0
bc1q0a030mnyrk824tsal2yf0t5xlmfqn6a6x5naqyfnv0nkqgrxaz8f8nc0vz,0.0,LOW,0,ENTITY_13755,1,0
bc1qmsrfrldn5tjp0gezygsnsje4fclzlfff2n2p7k,0.0,LOW,0,ENTITY_13754,1,0
bc1qtvadqcgnwcskla4f2m66fttjx7d7h0nr2aue3u,0.0,LOW,0,ENTITY_13753,1,0
bc1q3edylmgej75l4e298phc5284x4ecuutul0yxse,0.0,LOW,0,ENTITY_13752,1,0
bc1pfkpsfep29cv2w5nw7ka204ujpsepkx0q5v3c3c3kyn352dacdwkx6r6ju4,0.0,LOW,0,ENTITY_13751,1,0
bc1qjclqtrwdvs5ma6jdf8cuqz5azfh6j4fkyh3jhz,0.0,LOW,0,ENTITY_13750,1,0
1eZm1dX7sSjNnnbD5WBbqwQgvoMsSQY8C,0.0,LOW,0,ENTITY_13749,1,0
bc1q05gddjnjsw9378e2su70n0f7ln09rwpfnw597d,0.0,LOW,0,ENTITY_13748,1,0
bc1qt6llljrw60dnspfqwvjran0vs44d75gk2dmq2e2cthjluaa676ls6t5s9a,0.0,LOW,0,ENTITY_13747,1,0
bc1p50rs2ag94kzvmp8y6fyaszcsf2zu0hhegzggsjhxvy3n7z7yl0pt9kepxd,0.0,LOW,0,ENTITY_13746,1,0
bc1q7aex57j0m6gkr2359940yts0v9x3xqzka2397e,0.0,LOW,0,ENTITY_13745,1,0
bc1phhplsc5p5ljswqvn8y8772rv403z9hden95jax55vxdthd67x0mu5zp3fx,0.0,LOW,0,ENTITY_13776,1,0
bc1qeaevgkjt0g3ewvx4e2s95t47t4c22eww4hxwxe,0.0,LOW,0,ENTITY_13775,1,0
3TKETA3Ymx7EXCoXhyDXaQR48ED4J,0.0,LOW,0,ENTITY_13774,1,0
3JqZ3rr6mDkV5sGFZZ4Dw87Rxz4yLM,0.0,LOW,0,ENTITY_13773,1,0
bc1qnz5h8fwrfxtnm9paqghclqal5c6ehe9w8pewtrp6m27y28lqwhezpw833t,0.0,LOW,0,ENTITY_13772,1,0
1VTBWFB4rLzwYUwg1r4xKo12EiNFb,0.0,LOW,0,ENTITY_13771,1,0
bc1prvxa8r943ghmmqwtll74cs63fcmdres2ey7cukr38cvku84w9kkuh25vcl,0.0,LOW,0,ENTITY_13770,1,0
bc1psuyr9fvefqua7xetzltk655j43fk076zr3jkudkv9nudz9v37cejprpwc9,0.0,LOW,0,ENTITY_13769,1,0
bc1pcrx3stpeghchgxvqhc74xsatmlr3s2fquesxpvdyaxzvhxmshse5wwyepd,0.0,LOW,0,ENTITY_13768,1,0
bc1ph9vsraf2k49ncz6940ve8vwxat4vdl8rfgdvv3smprmzdqqcw6s2lfsgxh,0.0,LOW,0,ENTITY_13767,1,0
bc1pxqflr486w9zw84a8vnry46kcrfdta4kxeg6se7twuepgl0rwk68rg4tfm3,0.0,LOW,0,ENTITY_13766,1,0
bc1q2lhzgx3surw5nhkv90dyczwmcgalpwjmv43pqq,0.0,LOW,0,ENTITY_13765,1,0
bc1pxu8dhuaszfa9tl2vyq5kk3vpkxstd6ap4xxxf9mhypzk3fnr58k24mm5nz,0.0,LOW,0,ENTITY_13764,1,0
3bRgDoWxhg6Msm4sFByZS9o9jLfjUtz,0.0,LOW,0,ENTITY_13763,1,0
bc1q5n7q6zlrhnqu82lqx9lmf947w935zw0xhgdh25,0.0,LOW,0,ENTITY_13762,1,0
bc1pwd2huckpkg5edrqrzz08pu38tmrq9rwygzufnjusc2tecjzlc0cw9ews4h,0.0,LOW,0,ENTITY_13761,1,0
bc1p0xjjh5c73zk9jfm44rmxe6pyepklur59ylmka53qeyjzpqnh3kvvfj0gg4,0.0,LOW,0,ENTITY_03951,0,1
bc1qxespnmn2k94kvf7avjwkanl76mr99824q405q5,0.0,LOW,0,ENTITY_03950,0,1
bc1qc0fdzerne27uc9tywxyy0t7p2zc5uvrdjfjpd3,0.0,LOW,0,ENTITY_03949,0,1
38dZuFtrfvWPaLphsPJaGZP35gyLYeP,0.0,LOW,0,ENTITY_03948,0,1
bc1pu6u8zctp06jezza7a0k63ssuh6r0uzm3hseeqmss7358h66rrll5va0vkr,0.0,LOW,0,ENTITY_03947,0,1
bc1pns06uacgfkk4jvpu6rl5qvkungsaymaywgnu0ph8ktqs828kay0rlvwegx,0.0,LOW,0,ENTITY_03946,0,1
3eLzgyNpxH9ApuRUKTtZAmptBMKP819u8G,0.0,LOW,0,ENTITY_13786,1,0
bc1q4d6xn3wqky54tu7wjrj66krjm0ttw266zcev9k,0.0,LOW,0,ENTITY_13785,1,0
bc1qfdww0yfn67cllvupqnd3h8hcxdg2y2jh3v2pvf,0.0,LOW,0,ENTITY_13784,1,0
3DpEEyaSnNjjPX99owHVUPJzu6qs6D,0.0,LOW,0,ENTITY_13783,1,0
1X5sGeg6XMR8jGL2q1LAGXPizcFkZ1TH,0.0,LOW,0,ENTITY_13782,1,0
bc1q0zktwyuy0glxkjct8dxarcs7pu6kfu9awyg4jw,0.0,LOW,0,ENTITY_13781,1,0
bc1qd04n43cfv0xu2p5vst8gvwxtm2wrau4u9a3jm2,0.0,LOW,0,ENTITY_13780,1,0
3NbxdY4Pg1NrAYqYo7w96QmdxGJSJ8,0.0,LOW,0,ENTITY_13779,1,0
bc1q74xrpm25skh96dazgku8rqc7vmgcyw7rc8z8n6,0.0,LOW,0,ENTITY_13778,1,0
3BhgzajK2Kwx3AH8yBkdVgWGUBpUK6TZqR,0.0,LOW,0,ENTITY_13777,1,0
bc1pyrh2t8094tcc8fpwrspaql2tntw22eknk498dx6j5cd5ue4vvqgx29gpgg,0.0,LOW,0,ENTITY_13808,1,0
bc1qtj0ehchxp3arr0ep4upqxq5678zzn83ux2wgzc,0.0,LOW,0,ENTITY_13807,1,0
bc1p8txkztg84rh9u9txss448fc4qkfplzc03npcfdl9qwgkhn8t2xcnkz6huc,0.0,LOW,0,ENTITY_13806,1,0
bc1qvxnynav6m6jqxzmvzuxn9uw062s9mn9um9ezn8,0.0,LOW,0,ENTITY_13805,1,0
bc1qfxygffft6q0mrtyu8ng6cw9xrdfl9yz539h5tg,0.0,LOW,0,ENTITY_13804,1,0
3hYjsvLVBzyx5LtXjxWh4VnpuS1rqbb6,0.0,LOW,0,ENTITY_13803,1,0
bc1q4r74am3u64l9m40chye7572fgq33wc2wqg4nsj,0.0,LOW,0,ENTITY_00688,1,1
bc1q3l60kag28fgnr0q75vcrzghu20ldfg87n0wg2r,0.0,LOW,0,ENTITY_00687,0,2
bc1qf55uct7w0e5n3tz7uvvhnul39z7ny58gemcs6j,0.0,LOW,0,ENTITY_00687,1,1
3RZRaiUbD7qK9XwnizaBcAzoahakmxm,0.0,LOW,0,ENTITY_03956,0,1
3ELJG5dbaDN6N99VAZdNPx8jzDjsVg,0.0,LOW,0,ENTITY_03955,0,1
14VzBDpg5VeCxCP17RySvTfCz4REFwU8fd,0.0,LOW,0,ENTITY_00686,1,1
1LknfoFvRHdvczY6hB3B3qcZssUaVbfMAj,0.0,LOW,0,ENTITY_00686,0,2
bc1qg7sfwp8lxyzms3l93u5nwqxl7ssqlygln9cxf3,0.0,LOW,0,ENTITY_03954,0,1
3VkkqP9avJAPGCUVdDeZ1pp7nzaEzUuFh6,0.0,LOW,0,ENTITY_03953,0,1
bc1qvu423ehaq5da34u34z8v307afqquxjw3qdjlhvhgns9lmclgcvq5j04qzq,0.0,LOW,0,ENTITY_03952,0,1
3fQzZu1Mh39qyGfEAx7cM9RfYiM,0.0,LOW,0,ENTITY_03943,0,1
3TPDjyjvc7ZjiLWMDJQfZtKCk4a34yzsM,0.0,LOW,0,ENTITY_00684,0,2
3PoJT9HeKayK6pJwt9H6aUxdg2WQ9ER,0.0,LOW,0,ENTITY_00684,1,1
1rvM6G6vyLDoFUuA5eq8uaGsuxR,0.0,LOW,0,ENTITY_03942,0,1
3cFVtG5dFLWL8rhFYkkPtZcWpLs,0.0,LOW,0,ENTITY_03941,0,1
3WFZEuj298cYJmTB5Ze1gLPtX5H2Axs,0.0,LOW,0,ENTITY_03940,0,1
bc1prhjw2mu5v9vs2n8uyzzcyvn7lvjknk9pjlguyq433jwkm7cafw2zzrqq90,0.0,LOW,0,ENTITY_00683,0,2
bc1pntaem0u0qlackglxf7fs8zmsr63m7rw93xccujjr3fv08p9qe6hvuuz29v,0.0,LOW,0,ENTITY_00683,1,1
bc1pqwmspcgnc5wksuwqvgyknp3wcak2k4tzz3d7pfm2kvv7nlxefj9zmwr6wu,0.0,LOW,0,ENTITY_00682,0,2
bc1pgtp989wyyfmd933jsnl30ssmmswtkymfs9ga6jvf4lka3sgjct4zp8arlj,0.0,LOW,0,ENTITY_00682,1,1
bc1p0q5waxk4lf7cnxxmgtc8vefswj89av5wfhn3p453c0g9tupqegm6xznn76,0.0,LOW,0,ENTITY_03939,0,1
bc1qvgqt8x073v9vz00qx2ssvhqq5lg8pq6cp00jw4,0.0,LOW,0,ENTITY_13813,1,0
bc1q3dk3h3w5hjhssntj4dkgerju59tnawfscld4jaudqwh7eww63wec7teukp,0.0,LOW,0,ENTITY_13812,1,0
3QcRVKvViPqghg14P7b7siFnmWJobHQ,0.0,LOW,0,ENTITY_13811,1,0
1gxXmFv6GUmErm2TfZUQTTpWFPTxCvey,0.0,LOW,0,ENTITY_13810,1,0
bc1qlqkfvjw20c82sc49j5gd2exc42c8lxljgsawz67g8r7gc2wdqk2kfuadfq,0.0,LOW,0,ENTITY_13809,1,0
3AkGVWafBRs3BGM5u3YnnPh1HizAZKd,0.0,LOW,0,ENTITY_13839,1,0
bc1q08vmetx28u3yqaghw7jxd26qvg84ckek9luwjy,0.0,LOW,0,ENTITY_13838,1,0
bc1q3xztvypa4eude3usqgx33fpvksqmpuaw0h0780,0.0,LOW,0,ENTITY_13837,1,0
bc1pgr3t4llxny02wzjgh54ecwfxll8sj0eysf9sxx8w6l2x78ym7gh3n7wqs2,0.0,LOW,0,ENTITY_13836,1,0
bc1q4j3pl8y0m3qhrnkqsx2ayzffmldfmde3qck6rdhac6cen9efcc9alv5ga9,0.0,LOW,0,ENTITY_13835,1,0
bc1pv54t94fv5mgy9zg75ejhwtzdlcvjshlxtkj7t9lknzuaeauklhzev9wu4l,0.0,LOW,0,ENTITY_13834,1,0
bc1q3xnhzxxlslq6tcl3cf73w4myjlwpjtm62kvj55,0.0,LOW,0,ENTITY_13833,1,0
3bg5gURGYcEPwXgvgZx6QZJvsRcLHLmYEF,0.0,LOW,0,ENTITY_13817,1,0
bc1qkfu2vvd7203y92sxwtnz464lhraync0rznl9nzhp5cex5zpg7m9pwe063c,0.0,LOW,0,ENTITY_13816,1,0
bc1qln7807mfwg3wtkcq67rgxn9yzman75gmerq52a,0.0,LOW,0,ENTITY_13815,1,0
bc1qlr2u8sv746wtuj9mqpvtd0n2wxyvw8gjn2ea8k,0.0,LOW,0,ENTITY_13814,1,0
bc1qulet5k006lq2xtm4l56akh7pxarveuvyrpnllv,0.0,LOW,0,ENTITY_03945,0,1
bc1q500fsye87tvpr90x9lalvvwnsue4k0uh8ytu62,0.0,LOW,0,ENTITY_00685,2,1
bc1qcmsmyfatum9m8p87ka0fntxl29vdj70w9mdtjr,0.0,LOW,0,ENTITY_00685,0,3
bc1qth9deaycvvyu679vex5v8a0xrx29zxnd4u355h,0.0,LOW,0,ENTITY_00685,1,2
bc1qc0t7k6c3lcs3a4gv4kpjlj0tgyxaan9758jxuh,0.0,LOW,0,ENTITY_03944,0,1
3pv7P8P58MYd6DQzYkwayZ2AvK3,0.0,LOW,0,ENTITY_13855,1,0
3ptKSMXcs1FSmwY6gg8cN63yGWFKnVhrY,0.0,LOW,0,ENTITY_13854,1,0
bc1qsfnevpx9up6nwk4p82umdh0p4rc23apr6jzxez,0.0,LOW,0,ENTITY_13853,1,0
1DzR4tWZKFeq65pvo33VFPEnA6zK,0.0,LOW,0,ENTITY_13852,1,0
3v8W7jijbdJdWVUWUBMNZTELuxQhDULCEp,0.0,LOW,0,ENTITY_13851,1,0
3a9x1Pc4DLzeJZsudzJuuyKj3SzMSS,0.0,LOW,0,ENTITY_13850,1,0
1PuhTm9TbmfTKeAjSnySkm9pbKnMfcjiQ,0.0,LOW,0,ENTITY_13849,1,0
bc1q4ntjswp64nrsa494x94tpd566g9m74tw2vpxp0,0.0,LOW,0,ENTITY_13848,1,0
3uRMHeSLffCbfxghs2kEjCwUDHWFx7,0.0,LOW,0,ENTITY_13847,1,0
bc1pt8tah2q9gy8j9t3evaahcdvng9gehsvnwe00vluce2tg3u3xafxw8hm8qr,0.0,LOW,0,ENTITY_13846,1,0
bc1qq23dajg2mh8ep0tpf77hctsst56v65ca66vys0,0.0,LOW,0,ENTITY_13845,1,0
bc1pl4386xvzn7306dkec2qk04y0j7cj4pckmgd42l0rs3y84lyqv93hcel52p,0.0,LOW,0,ENTITY_13844,1,0
3Pr3WRag8sDtiXForLKdqdpjtnS,0.0,LOW,0,ENTITY_13843,1,0
bc1q5x476tk60hrk5sf7wuahrt8464myxqs885qkjz,0.0,LOW,0,ENTITY_13842,1,0
39N1SUUypiaShjr3SiWFLYTX6xL,0.0,LOW,0,ENTITY_13841,1,0
bc1qfxhlwa2mjp5dfuvmhdsgdzwaadd9hp02xh6kh9,0.0,LOW,0,ENTITY_13840,1,0
36drX7o14k1M2fzHdPeajpxmgMiV2,0.0,LOW,0,ENTITY_03936,0,1
bc1qxlql8yws94dv56xapezk4ratvrllpy05eql4er,0.0,LOW,0,ENTITY_03935,0,1
bc1q265h0zetcwz6pzl3g70hd9sswu82kjhku6t7kr,0.0,LOW,0,ENTITY_03934,0,1
1ogzr1YByqM47vLwqeAS6TW5tjT4KZCr,0.0,LOW,0,ENTITY_00680,1,2
1pLY8NPPqC9VyVpHYWEWW2NEHDfXLxH,0.0,LOW,0,ENTITY_00680,2,1
1V61fvrED3JBf6MjkNQtTSXTKzm,0.0,LOW,0,ENTITY_00680,0,3
bc1ql6s8d5w652tu9mls0pu2l9uydgth8xm0ssspd4,0.0,LOW,0,ENTITY_00679,0,2
bc1qz8thups7dgndm2lu8890vk52u4st6lwfk5nruf,0.0,LOW,0,ENTITY_00679,1,1
bc1qd36wtksqh7k34hdcqq575089egawsz43hth4v2,0.0,LOW,0,ENTITY_03933,0,1
369KQoLhbGvoHfc3m6TLZaTuWaT,0.0,LOW,0,ENTITY_00678,1,1
35QGdDWoqQ9nWiPof4LQpg7mD3Wyig,0.0,LOW,0,ENTITY_00678,0,2
bc1py0krmyuu62gez3886zeu5zng8x7f8kmxcwxqngu225am4zx5ed63j8nsjs,0.0,LOW,0,ENTITY_03932,0,1
bc1qdyka2e6dnntx9f4my8rrueq2g38gdj6cel9zv3,0.0,LOW,0,ENTITY_13859,1,0
bc1p6fndyg5fr2vqtjnnlry23ld7vd53vel4xpn8hckulmz8xtmh4a4jx2f0pj,0.0,LOW,0,ENTITY_13858,1,0
bc1q9ghqneztvzx9dqzdepeg67r4ctu7vzm4tv0ykm,0.0,LOW,0,ENTITY_13857,1,0
bc1p9zmun6xr7y7c03uh9zwd4svu3mwh84lsrpx0l5a37fll047rhjt5l0h8y6,0.0,LOW,0,ENTITY_13856,1,0
bc1qkrau8kela8l3ueghwm2uvak6ee5g0q243yct4u,0.0,LOW,0,ENTITY_13889,1,0
bc1phzv65hagtz7navuhx3t2egzgvdsx2674lhfv6g4vtjzt0asc76yuwf43pl,0.0,LOW,0,ENTITY_13888,1,0
3hgbyLxUQfT3ba23yaTwwHP9i4x,0.0,LOW,0,ENTITY_13887,1,0
bc1qx3xl7px0ptnfj3pmsvf45fxmawxcra4q27cm0tjpfajplskla7tgd5a7n5,0.0,LOW,0,ENTITY_13886,1,0
