txid,timestamp,datetime_utc,src_ip,total_input_btc,fee_btc,input_count,output_count,btc_price_usd,volume_usd,pattern_label,fee_as_pct_of_amount,hour_of_day,src_ip_frequency,primary_wallet,time_since_last_tx,isolation_score,autoencoder_score,anomaly_score,is_anomaly
aa454944169a9dbf34a877bedea2726195d5a4abbfbde7b2b14cac2454dfd051,1682088038,2023-04-21 14:40:38,54.210.79.237,0.17764,0.00019153,1,1,26631.81,4725.77,NORMAL,0.1078191241729767,14,1,bc1qspepp4dtk7jely2yq6dhau0uds9tur0jk7dqux,86400,0.1277,0.0004,0.0768,0
88bf22cb8b3d5d743eb034b16df2046138b9f448d51d166c4c65418078e68f4c,1682124476,2023-04-22 00:47:56,35.160.215.164,0.339638,1.729e-05,1,2,26666.09,9056.36,NORMAL,0.005090712732169918,0,1,bc1q9hjpuk5508f9q5308urq3te93z0nxrew0euxj6eenuejzr5ls6nsvttzvy,86400,0.1399,0.0024,0.0849,0
f7a5ae061c890535f46f1594a89326698a068dccd1e14d37164c165beec5099d,1682149331,2023-04-22 07:42:11,35.230.75.225,0.254721,0.00019524,1,2,26691.16,6793.59,NORMAL,0.07664853834252444,7,1,bc1qk57mecj0zjxsayufh739dmklrcd7a2lh2p6nzq,86400,0.0582,0.0003,0.035,0
a8f7b8009f5831d1b7b280ba82fccb81d3bfdc38650b0116ccb10b8adf6958e6,1682187407,2023-04-22 18:16:47,45.76.57.160,0.100218,0.00010798,2,2,26701.25,2673.06,NORMAL,0.10774500813725266,18,1,bc1qjng5edj4dtwclsgq20geu2dktjpyhgftcjwmss,86400,0.0459,0.0004,0.0277,0
324b04d25e6671ce5cea98984ac693b6c32e42474ce3ac71f9bba9db99fd2577,1682197059,2023-04-22 20:57:39,34.120.214.238,0.034265,3.501e-05,1,1,26708.9,914.25,NORMAL,0.1021739320766611,20,1,3V4L21LNZNgwd9CHQgJPYtzQy1wx,86400,0.1142,0.0017,0.0692,0
1d561b9b8b6bdb87f4b1dd2d44e830e62c6ab8805db1e6fea18a671b4970492c,1682200586,2023-04-22 21:56:26,159.65.70.219,0.037534,9.078e-05,2,2,26729.73,1000.84,NORMAL,0.24186006857764003,21,1,bc1p0q3rrkzhvucvcjcynjcw2aqxuhwlpeq6wc825dpur7qey7unv8jt5qzrdj,86400,0.0778,0.0007,0.047,0
1ec4c782cdbde9e57db377ffed111565265c1c37445d6515ce0ddfe500e8f699,1682280227,2023-04-23 20:03:47,65.21.135.190,0.118833,4.738e-05,1,2,26772.46,3180.19,NORMAL,0.039871046030104405,20,1,bc1qpsmc97dw7r28qlx6w487scfm0gqz6pdxkpypvk,86400,0.0327,0.0012,0.0201,0
68ea9fa03ff07ab66e07f7a4c15bbcf9fb0df6e21febef454a3ca437f1ba13f8,1682293955,2023-04-23 23:52:35,35.160.142.172,0.053968,0.00015229,1,2,26791.5,1441.81,NORMAL,0.28218521682253034,23,1,bc1q34mgja5qn35wd2jqv6048400ezuf0yrtjg9mx6,86400,0.1111,0.0004,0.0668,0
0b03b1d3f5ed60861e95b7db494be12e164963b2116889fae0cb7d9cb098dd49,1682322771,2023-04-24 07:52:51,34.120.148.251,0.101959,8.339e-05,2,2,26813.39,2731.64,NORMAL,0.08178769722369068,7,1,bc1qrk6he682wrzlz3ke3ehc5es4dz54yhca7qvs6q,86400,0.0352,0.0008,0.0214,0
7e45215b1a83b1a471d75af8369d5955dc12bf90cd4fa53f91a43c51b7bd94b3,1682338938,2023-04-24 12:22:18,88.198.120.155,0.114298,0.00017795,1,1,26810.55,3059.62,NORMAL,0.15568937716374986,12,1,bc1q4w8hg356n39nua4kps8xkev4l64l89c6a84c7r,86400,0.1154,0.0004,0.0694,0
1568a054c3fff2338ebbeee58b7fff14c559b21cd38395685daa5b4675b6e016,1682362388,2023-04-24 18:53:08,167.99.241.90,0.204421,0.0001361,1,2,26829.23,5480.81,NORMAL,0.06657825439741788,18,1,bc1qywtn7sxcguuvw8mg476t2eqstwtx554udxnap7,86400,0.0233,0.0002,0.014,0
332dd7cae1b13490ccb98523502d62e76e31125ce1c60c2f78160560bcaa9460,1682382822,2023-04-25 00:33:42,163.172.147.34,0.092927,0.00018644,1,2,26860.14,2491.04,NORMAL,0.20063038661488417,0,1,bc1pkfhyud888z24mvznmsdqsm2qmpmeqg45u33jxqr08gj0shmw9pknwyhaew,86400,0.132,0.0009,0.0796,0
48f6af0d2b7d0cd9cb479008fc1fcf3f8159404653615107d56394ba4569de9d,1682413745,2023-04-25 09:09:05,217.182.53.209,0.029763,5.697e-05,1,1,26868.93,798.17,NORMAL,0.1914115129136414,9,1,bc1qyv2sg9hefs3ltcm7n9spfsywru7hk45czka6l0,86400,0.0975,0.0012,0.059,0
33ce291e6c3ea04875a640720b2ec2804b39b9b45478ffcc6cccd6da3fbf6c8c,1682448147,2023-04-25 18:42:27,45.76.213.76,0.096533,0.00013921,1,2,26899.87,2592.99,NORMAL,0.14420960271658115,18,1,bc1pl25qt4gtlg6ex8kr5kjjn8xjha93ngfyyf4ythdjlt0s6njs2l3p0ruv8f,86400,0.0146,0.0001,0.0088,0
4adcb63a3dbb97b6e329f85db80884080bdf2fdb15e6b7e7be60132ac2f58dd4,1682458974,2023-04-25 21:42:54,212.47.109.123,0.099121,7.179e-05,1,2,26914.3,2665.83,NORMAL,0.072426557009557,21,1,bc1pw5ddcc4j9yed2kvcj9cwqhkxls7j47r8a27uty04zwuadfqrnt9qpz7ep9,86400,0.0406,0.0008,0.0247,0
772ed8d76822bd64aec14322e4500d27f7e902738c083bf31e2c0cec43e9082f,1682461182,2023-04-25 22:19:42,88.198.177.225,0.599784,0.00014853,1,2,26902.74,16131.82,NORMAL,0.024763910880598535,22,1,bc1qmuzkq33kf2r3vqg6ul8u9efkxj0meleuym7cjs,86400,0.0973,0.0014,0.0589,0
5ebc11163f96821c6d0fae00c7015ae25214a4004d63a048f9d7f68a9f5ce752,1682529348,2023-04-26 17:15:48,104.24.24.6,0.063339,0.00017949,2,2,26958.66,1702.71,NORMAL,0.28337946071226144,17,1,bc1qqfduwmcxkcs5sawtlyx0x8f98fknn65593hjcw,86400,0.0942,0.0003,0.0567,0
ad2417a07987e51af7e1a4a0aad9dbac778907f05200feb0c2ea5551cf702975,1682570043,2023-04-27 04:34:03,54.210.41.24,0.181841,0.00014826,1,1,26986.01,4903.16,NORMAL,0.08153272280029102,4,1,32AsLS33yPDC22cdVeVMnf4HxR1LUj,86400,0.1134,0.0009,0.0684,0
3b0bf0dba629fea8418c7b45bb8a1f28b7992341cf7b5b781fd73dc143d325ff,1682572393,2023-04-27 05:13:13,47.74.210.84,0.072383,9.645e-05,1,2,26997.05,1951.54,NORMAL,0.13324933582562778,5,1,bc1qfl787k5jx06w0qyx2fk44dej0zdg78hk2xkukfvyzt28jhk5crzrdhz8w6,86400,0.0155,0.0005,0.0095,0
2369008f386ba26e0720ccc2dc1616a4e92b443984089ed3de6d17e3899735ea,1682584806,2023-04-27 08:40:06,54.210.38.67,0.06441,2.573e-05,3,2,27008.18,1738.89,NORMAL,0.039947151145550155,8,1,1joaLrZfv8XCQt3tD7MfoGU9Jjsga4DrM,86400,0.1359,0.0033,0.0828,0
e0132388eb07508b6f3d5e695589655978701108e47b604076f6a021a053f491,1682611691,2023-04-27 16:08:11,65.21.1.249,0.171146,0.00017871,3,2,27024.9,4620.37,NORMAL,0.10441955732558322,16,1,3sHZEC5aDHUxrS9ahydMidwRzieKmSF8V,86400,0.1465,0.0017,0.0886,0
18bd2270b47676aead816180cfcb587ac7ca40776c353429cc5caea6c43fa54b,1682612290,2023-04-27 16:18:10,217.182.93.33,0.16153,2.989e-05,2,1,27017.13,4363.27,NORMAL,0.01850429115068956,16,1,38sYwKXv4Ekmhy5ECVQe9TnhaGwH6j,86400,0.1437,0.0021,0.0871,0
3a31b45d4056f01a2a9e96dd41417488ac6ac82444be7d93f97a2b5fca126fe9,1682622770,2023-04-27 19:12:50,167.99.44.116,0.019815,0.00015473,1,2,27023.4,531.28,NORMAL,0.7808691351545035,19,1,bc1qfznzzvtgenr0mgemd5cqx985p48knpm3lx84vr,86400,0.1826,0.0043,0.1113,0
8c92e17859036f2d8b761671e591e03acee1668a65b328fe9364028c221d9902,1682622865,2023-04-27 19:14:25,217.23.2.194,3.464792,0.00024108,4,1,27035.8,93666.91,COMMON_INPUT_CLUSTER,0.006957993237169988,19,3,bc1qt8qmcm3d5egxqaf05g4m3r4zlfagzdqqp4lrkk,86400,0.414,0.0064,0.251,0
a5b1082e7eca9be6b8fcea03707c7341b9eb03f65efc809d2ecfd1c1c491e719,1682625232,2023-04-27 19:53:52,217.23.2.194,2.010057,0.000246,3,1,27030.45,54326.1,COMMON_INPUT_CLUSTER,0.012238458300512957,19,3,bc1qn2y96jr02y7h807h3kk9r4cdthgeexw9dl7j5j,86400,0.3616,0.0042,0.2187,0
1816c562afaccf4947f7e956259ba8e98845f20392ce7f169bf97b3cbc62e180,1682625298,2023-04-27 19:54:58,65.21.179.119,4.762339,0.00029092,5,1,27023.33,128686.39,COMMON_INPUT_CLUSTER,0.006108762813635006,19,1,bc1qs6ewhhl58w9hjp2qf6k7xek36zrtp6syx058dl,86400,0.4141,0.0132,0.2538,0
8aa0deb17e17f5722ddcb35182495b15978de6dbfdb337c6399c4f74b79f98d5,1682626071,2023-04-27 20:07:51,217.23.2.194,3.831127,0.00016276,5,1,27024.99,103531.76,COMMON_INPUT_CLUSTER,0.004248358139827833,20,3,bc1qn2y96jr02y7h807h3kk9r4cdthgeexw9dl7j5j,839,0.7511,0.0297,0.4626,0
f5607480d9f298c86292df110da8d43f57648a4227e42a66766f5fbda9045c85,1682627052,2023-04-27 20:24:12,108.61.190.84,0.019474,0.00017773,1,1,27029.72,521.57,NORMAL,0.9126480812977236,20,1,bc1qkfndan2clk30vlgmscpn5jxy408erw3yecxg0q,86400,0.3398,0.0053,0.206,0
0ebf72d2c7bd2e3df5888da320153f30796c862c9b46fb382dd03fb6325ba3a2,1682646628,2023-04-28 01:50:28,134.209.213.135,0.35439,0.00015612,1,2,27046.88,9580.92,NORMAL,0.044053149340232696,1,1,bc1pceq4xl9dake5q6skz2tuw000390kw0wp5zww4rx8huqfdqha2aja220wec,86400,0.0798,0.001,0.0483,0
816331621f3f51fe5339f74757b3d0a5ab23531f0347f8be65384411358124c0,1682650490,2023-04-28 02:54:50,35.160.187.254,0.087804,0.00016626,2,1,27044.46,2370.12,NORMAL,0.18935334454769195,2,1,bc1qaakzal78gd6xtlg82nyqvvsht4s8y4lncmfqwt,86400,0.1793,0.0015,0.1082,0
d581b9efa39c1617efc438b5a3dd5c37cb99fdcc457e231b2a97bf1e4c6d2f64,1682660127,2023-04-28 05:35:27,65.21.68.17,0.045827,0.0001306,1,2,27040.57,1235.65,NORMAL,0.2849842123983407,5,1,3Eu8RwwLPCSYdj15cQdu5SVF5rYX,86400,0.0427,0.0008,0.026,0
450ec49763839793eead305e96a5f70a4128fe2ec6515f069eae96f2c95a75df,1682661501,2023-04-28 05:58:21,136.243.253.109,0.216679,5.231e-05,1,2,27060.39,5862.01,NORMAL,0.024141691561391936,5,1,bc1q04h79mkat2y3kf5detz8y3j95q0f2ch7q2pnke,86400,0.0335,0.0011,0.0205,0
c56f7f562e932549937e2908e667b76e36cfd150468e9dd7d6a304115cd13075,1682663630,2023-04-28 06:33:50,159.65.67.236,8.411496,0.02432,8,16,27046.87,226846.86,COINJOIN_MIXING,0.28912811360632984,6,1,bc1qddsjqptek7h9pwulchhye4f688l2e93njtc2x3,86400,0.8765,0.0077,0.529,0
6428de8e9fc758810466e056d4f990d401f101dc77462544e88e520533b4c137,1682692208,2023-04-28 14:30:08,34.120.173.7,0.440443,0.00017931,1,2,27086.05,11925.01,NORMAL,0.040711274623214666,14,1,bc1qvrukmg8asgtj9vwee2y7894ze76nyvx0hm0ter,86400,0.0509,0.0012,0.031,0
a38ec21e1bd1d50d0a3ccd0032c3588a1ca7425281f7eb0ef5a7de62f2f4ac90,1682723208,2023-04-28 23:06:48,54.210.84.129,0.092715,0.00015671,1,2,27094.45,2507.81,NORMAL,0.16902316882578997,23,1,bc1qpumhtzwwvkzd8ferahktr3sxwgzxn320qmnsja,86400,0.0901,0.0003,0.0542,0
fc1bf19b5850409e29272934d583ac05546917e4260ce16124cd0a83a1905ad4,1682724938,2023-04-28 23:35:38,149.202.91.133,0.369657,7.052e-05,1,1,27103.28,10017.01,NORMAL,0.01907713932723056,23,1,bc1p4qp0na243upnewz62fq37ffdz22rsxaxqan0u6vq88vg9lv8fch8ea9tjr,86400,0.178,0.0012,0.1073,0
5dae26b3389ba941cd7508db79d84b62ba45c3c724212839377d2a5f9a37dd45,1682725758,2023-04-28 23:49:18,65.21.143.135,0.157814,4.724e-05,2,2,27103.23,4276.0,NORMAL,0.029933953936942263,23,1,bc1qfp458wvnvdr8sx8sc7scw55l34ecm8522vfuat,86400,0.1275,0.0014,0.0771,0
bc15c7b0fb028ec1f44da212830801f7dfd8e41661ca70321bc4c0dfe96303e0,1682743469,2023-04-29 04:44:29,104.24.136.12,1380.07129898,0.00039898,1,1,27117.01,37423396.4,STATISTICAL_WHALE,2.8910100533644377e-05,4,1,bc1py5kgh5culu7lzn0uywqh4vrdc3aq8ak3xzpqc04cjhv2m6efk06fjmkukk,86400,0.5475,0.0365,0.3431,0
b9ff871d96555abb0d85ba3b0f799b551fed192f262c0d00092157883013dedf,1682744300,2023-04-29 04:58:20,178.64.145.68,0.109797,0.0001883,2,2,27111.48,2971.66,NORMAL,0.17149815432283727,4,1,3refxGToahLFvP8NpjYXyH8Rp8v,86400,0.0871,0.0005,0.0524,0
25da7773010ec8695f922926c059aa08a25f5ccca3a079137270e84a952eeb4e,1682758982,2023-04-29 09:03:02,54.210.11.156,0.267549,4.267e-05,2,2,27134.6,7258.67,NORMAL,0.01594847450430594,9,1,3RqW38oj39bs9PvfUFnRohNdsVjTsze2,86400,0.0658,0.0012,0.04,0
12a7d32b854b2c8464ec4c510752038f531162ac7f01a66245f7924e8cfa4ca8,1682806071,2023-04-29 22:07:51,198.41.87.171,0.476492,4.861e-05,1,2,27150.2,12935.52,NORMAL,0.010201638180360175,22,1,bc1p7n702955c6jjummx5akccu6w7v6dqkq9luqfsap2atgrplsegx86ahewym,86400,0.0823,0.0016,0.05,0
6daf803a7b0e7a063f0cb91be5057a2fb194760444cb7c4ec341651351fc8c95,1682839905,2023-04-30 07:31:45,104.24.229.53,0.062688,0.00016326,1,2,27178.83,1699.36,NORMAL,0.26043220324112554,7,1,39rCCjWHz6bnzURohUEH51A8epHv7,86400,0.0281,0.0005,0.0171,0
d3fb3c291b81f5b70fd3285adc34f3d8c831cb7e12b430df7f0721ea079ae525,1682840970,2023-04-30 07:49:30,20.42.201.154,0.177443,0.00012827,1,1,27175.05,4818.54,NORMAL,0.07228796160572037,7,1,bc1qhe2h4p8d4n8r0s9ywuvgpggz9awtgmzee66wq7,86400,0.0968,0.0007,0.0583,0
debe5046bda2fe1cc608f4c435973e3cd28f74f6d3d78c8dcc1c7e3195dcf91f,1682931624,2023-05-01 09:00:24,52.170.188.60,0.165445,3.638e-05,2,2,27254.19,4508.09,NORMAL,0.021989167403567707,9,1,bc1p5yrteueew5puqn2wttgeuen9hxwffxzlfhedgh3wzr0rju3tawvr80xjlv,86400,0.0669,0.0013,0.0407,0
3f3c640181949fe71060dc7f0dad39195969a70ab7ebed8231c9fc97e3a66bae,1682948557,2023-05-01 13:42:37,65.21.110.250,1.591611,0.00374,11,22,27248.78,43267.55,COINJOIN_MIXING,0.23498202544578883,13,1,3iYc8rG5oaCJQKKEyuib5Keaux6t,86400,0.8285,0.0083,0.5004,0
488149680d34b6710aa738dc9882421ac99d5cff04706567789fe65950e27564,1682956921,2023-05-01 16:02:01,159.65.45.196,0.059434,0.00016067,1,2,27266.47,1616.17,NORMAL,0.2703330243075944,16,1,bc1qvtmrhutllmrc72udsqw0dehlsgwxlnsha7czsmsfyfsqy83k6jmwmp2pg3,86400,0.0407,0.0003,0.0246,0
55eba0ace6ce06446f573ef1a6c56367bf372eaa3d25cba12cd69d39104133d4,1682962893,2023-05-01 17:41:33,34.65.154.29,0.010804,0.00012024,1,1,27262.75,291.27,NORMAL,1.11291083940356,17,1,3q4f1ZUVVBEsn9EB191bj5dEe92X,86400,0.3196,0.0088,0.1953,0
a3a2e319150b6e508435dabd307080d44e6da87bd3760859a5e2d438b8f2fe91,1682966845,2023-05-01 18:47:25,136.243.93.122,0.055134,2.17e-05,1,1,27274.11,1503.14,NORMAL,0.03935858207533994,18,1,bc1q5lar4r7gydcygd05vm79wwze5lvzhp4pj2qjp0,86400,0.1212,0.002,0.0735,0
26fba792bb65b452f69f220bd62ec3a5cb82e89f21670b3366fc3fb64bc6fff9,1682972901,2023-05-01 20:28:21,93.190.71.136,0.16427,0.00015636,1,2,27267.14,4474.92,NORMAL,0.09518469885876979,20,1,3dtQP75PK8ypYupeXoHB2L8NZDdLG,86400,0.0417,0.0002,0.0251,0
50fa61832a27370ce792627d135b73e2cc660170e9f4e60bfcc592e9d57b681c,1682974871,2023-05-01 21:01:11,45.76.136.162,0.191734,5.622e-05,2,2,27273.61,5227.75,NORMAL,0.029321857718580056,21,1,bc1qxmswslwv6welkjafytaazpwdhak6cdxmdsvmzs,86400,0.0834,0.0011,0.0505,0
ff174954c25d0c201afa71257c03ac3464e4a352433f0618bcf50ca0da4ad3cb,1682990003,2023-05-02 01:13:23,8.219.197.74,0.025962,0.0001521,1,2,27300.95,704.64,NORMAL,0.5858539948617408,1,1,bc1q2gvm67gd6087mrgdrrkf202jy2h6vas7efm6yn,86400,0.1449,0.0037,0.0884,0
2bec010ccd14c685b0b0610ad6776d716ef1fa798370813c7e2b843be1deb40f,1683029394,2023-05-02 12:09:54,149.202.21.240,0.417367,2.346e-05,2,2,27321.03,11402.27,NORMAL,0.005620950956603911,12,1,3ocrUMJ3iKziXUQt835FYYGGjFJ6Fc,86400,0.0955,0.0017,0.058,0
5d4af5b946948a0a66c6326330a5430a126c6ccc01db284219d000abac05fc8a,1683068335,2023-05-02 22:58:55,3.80.11.7,0.481354,6.196e-05,1,2,27339.43,13158.25,NORMAL,0.012872020826248283,22,1,1x7TRpLhS57jAEuXd4VoWrCDHuF,86400,0.0787,0.0014,0.0478,0
24bb1386256b8e69f653ccdcfdf38b2b1a91eadf185bfefc44b22cc01202829d,1683080984,2023-05-03 02:29:44,54.210.238.10,0.050964,1.528e-05,2,1,27359.57,1393.94,NORMAL,0.02998188921221016,2,1,bc1qdnagt6ucptxwn8fsx932klnmm9gkpr6sgdr255,86400,0.1855,0.0031,0.1125,0
6db2b3e993e672866b62028e9d616b905e34e650e2348afd9a3ea9f93c8a11ae,1683128715,2023-05-03 15:45:15,122.160.179.225,0.023889,8.232e-05,1,2,27390.56,652.09,NORMAL,0.3445923036028984,15,1,bc1qqnamuaxljuzweaac49ptsz4ca2gevxx30xycan,86400,0.0458,0.0012,0.028,0
e5d3eba0b14d7b5abf253fd43840cc03dbc50595f753fd246b0d2f3a567d5d4d,1683164728,2023-05-04 01:45:28,136.243.179.243,0.082788,0.00012,1,2,27408.62,2265.82,NORMAL,0.14494836818335002,1,1,1dvnD6eTjEtTosn5TGmrSKJTBG2HKvgmE,86400,0.0576,0.0008,0.0349,0
990c9081e0db26d0c7aa5dbe620d0b4f3d23bdb50c8e2b6f4e7af2185349575f,1683206665,2023-05-04 13:24:25,51.254.106.62,0.03915,0.00011286,1,1,27448.45,1071.51,NORMAL,0.2882751257340339,13,1,bc1qdee4f4ykm7uxty74px55v5svnqexesg3c3x87h,86400,0.1082,0.0008,0.0652,0
d947eee88e0db746dd1bfb94b4fae52a40803a4ae47829478a9c6fcc21d23063,1683211945,2023-05-04 14:52:25,88.198.152.142,0.086785,5.445e-05,1,2,27453.49,2381.07,NORMAL,0.06274118483472393,14,1,bc1q7fx9cy2nzlyaxdfvcwujsxv2tykg6uzvz27e5y,86400,0.0107,0.0008,0.0068,0
cdeeb5a6bfc27adda4c9363540566714965694a7dc6c60822dc6bd5d84774bd3,1683219250,2023-05-04 16:54:10,93.190.248.169,0.263178,9.218e-05,1,1,27455.19,7223.07,NORMAL,0.03502571072593046,16,1,3RGdDDTEotJGyxSahbXRsJExFkstgTanN,86400,0.096,0.0008,0.0579,0
dbf8eaec5952ef8ed6504725748ba0dfa42505cc1aefc7b453ed39e0b786d165,1683220437,2023-05-04 17:13:57,198.41.141.98,0.145814,5.366e-05,1,2,27453.99,4001.69,NORMAL,0.036800282002906436,17,1,13URg8ywCjckdeZGjeCoScaHCeYjw,86400,0.0241,0.0009,0.0148,0
f2712f0e73ecd6b172225154872071fcc14b6b927af601334797d51bfaa507d0,1683281657,2023-05-05 10:14:17,84.134.187.87,1.341766,0.00306,9,18,27500.0,36814.42,COINJOIN_MIXING,0.22805763239956647,10,1,3Y2LQ3v7YCKj2q9UhjvWqUMdkLNsf543A1,86400,0.7161,0.0043,0.4314,0
8abfa119b89a19ce931f0e052666a90be9487ff8675d16a86a427b131f2889a5,1683326867,2023-05-05 22:47:47,51.15.206.47,0.011292,0.00014503,2,2,27536.22,306.95,NORMAL,1.2843492353060992,22,1,bc1qgm3gkx4thha6944z0r8m4nsacx4qjj85pgsj6j,86400,0.3418,0.0114,0.2096,0
c771ba9b8bb1191d9912f6af19b74917a4746e3a4ebb0a3a33e195eb48864c3d,1683382075,2023-05-06 14:07:55,212.47.103.2,0.133948,0.00017111,1,2,27569.72,3688.19,NORMAL,0.12774350662682038,14,1,bc1pzjzzew0mkz4zrkjwwaxp3xtscxa28fj8r22esxv2rzl9eelpf9cq8e34m6,86400,0.0244,0.0,0.0146,0
4f83e1da406051d5c1c7a16946ca5ad4f40937de26f81f4c41906c4cd0d9eef8,1683416415,2023-05-06 23:40:15,34.65.193.239,0.021476,0.0001663,1,2,27597.23,588.1,NORMAL,0.7743491602292782,23,1,bc1qqyy6zt26dj4zsyu8n8x57e27vech327852yrm3,86400,0.2566,0.004,0.1555,0
b9996e49930bc0d4f24d2ac7b6ddf78431572a15ea80806e8f62b2bce5e75e71,1683438178,2023-05-07 05:42:58,104.24.254.194,0.16225,0.00018364,1,1,27609.32,4474.54,NORMAL,0.11318328925529167,5,1,bc1qk999htff37xhdwv3fkwhcecx7kns085z2thku9,86400,0.1282,0.0009,0.0773,0
c0268280362de4ad6aabaa9e69cd4356da0978f6de2f704f39162a5fe982f9e7,1683454807,2023-05-07 10:20:07,88.198.98.64,0.39375,3.161e-05,1,2,27633.63,10879.86,NORMAL,0.008027934469096007,10,1,bc1pl0stmpagt6hukax0y65rlmphep5hutkgyy04llqlmtyhnmd2q5kvf2z005,86400,0.0327,0.0015,0.0202,0
194a84cb0815c03783c08138bc1fa5636e39d47f5e7185a92cd29d2edf1fc738,1683457614,2023-05-07 11:06:54,35.230.61.180,0.599724,0.0007,10,20,27614.77,16541.91,COINJOIN_MIXING,0.11672033856901864,11,1,3N4UUEs6jREuvYWYW7WcK7D8j8SSgnsXyU,86400,0.7441,0.0264,0.457,0
67209edaaea550eb06980c0837a01f7e5b1de7d319a8a1ed49f77c7567f688b2,1683474285,2023-05-07 15:44:45,65.21.202.171,0.065767,8.09e-05,1,2,27652.67,1816.39,NORMAL,0.12300983318406923,15,1,3rhHjYFnjkxb1nVf7NCeMGmqXwLHp8xP,86400,0.0078,0.0005,0.0049,0
281c0e4e0c3d1d671600dda2db216f3377c295c551769613f50a937b7bf6dab3,1683482592,2023-05-07 18:03:12,54.210.50.87,0.018709,0.00013995,1,2,27652.35,513.48,NORMAL,0.7480317064957694,18,1,bc1quz5rllgfaukfar6c9en0vp742mx28qtyswrgwa,86400,0.1508,0.0041,0.0921,0
930b382e1d995959ef6d343881a72fc1423112d4d71fbe7d161674974fd19559,1683495552,2023-05-07 21:39:12,47.74.107.19,0.027828,0.00014467,2,2,27659.66,765.7,NORMAL,0.5198702031399917,21,1,bc1qlc24jxz7muthj8fpw70e7r9mga7em4g20jj2ls,86400,0.157,0.0017,0.0949,0
324bba792a24e49fe2525922637de8296704ba5fa18de80b1a6c7723f3f50186,1683525728,2023-05-08 06:02:08,88.198.254.254,0.009848,0.00010651,1,2,27681.6,269.65,NORMAL,1.0815284166488965,6,1,376itfFqrrRnHTi4UobW7eKW4AELg3,86400,0.2548,0.0096,0.1567,0
b64c9ae1b179f1046e25b86ef93091c7b9e594bc9a81a9c9e7649237fbd4f816,1683540870,2023-05-08 10:14:30,20.42.97.134,0.080914,0.00011519,1,2,27696.44,2237.84,NORMAL,0.14236084934516974,10,1,bc1pndqhnu9ed3s85xwcxfnzvmp8t7taqxlmz2sqge05mah42xzregymm7zvfw,86400,0.0047,0.0002,0.0029,0
eb5162d37d70b23243d7b8d0f92e03fb7a4900847ed7424c26a5d712f562dc11,1683545595,2023-05-08 11:33:15,65.21.179.22,0.683249,0.00012986,1,1,27688.16,18914.31,NORMAL,0.01900624530643363,11,1,3LEe6M65HFUXbTBh7t1Ytc5cW73g,86400,0.1232,0.0013,0.0744,0
03d236e0ea49986cce75af6f0bd4cdd13f7fd346f1927dd19428e87b2b8e1b07,1683559342,2023-05-08 15:22:22,34.65.144.153,0.331873,9.033e-05,2,2,27696.14,9189.11,NORMAL,0.027218234921721585,15,1,bc1phsfpk4kc3l7puj009lt76rc9ntwgvmy59gwwc7hzjqlncn3l44gsmqntsk,86400,0.0468,0.0005,0.0283,0
e8f51e0e5e0a9c7514fef93797fb97bde7a023b1833111de0edb5ba7698f8c04,1683570312,2023-05-08 18:25:12,65.21.127.102,0.04129312,3.312e-05,1,1,27709.25,1143.28,STATISTICAL_RAPID_BURST,0.08020687173342257,18,5,bc1q6veusaurj366de74ctsr8wecf3nuq7uj088gmv,86400,0.3647,0.0146,0.2246,0
981865ebf9c2426c2e7aab7fefeefa0d3a21ee177623d4b0a6285c242fda983d,1683570313,2023-05-08 18:25:13,65.21.127.102,0.04484674,7.274e-05,1,1,27708.29,1240.61,STATISTICAL_RAPID_BURST,0.1621964892063744,18,5,bc1qhw4a3qychr3cnu4ksmlnct84gv2cytl6jxj8w8,86400,0.3568,0.0135,0.2195,0
49ff33b8a7b3c305ab07f4203398e39498202f17ba441e11dd4539057a37b3bb,1683570314,2023-05-08 18:25:14,65.21.127.102,0.02223835,4.335e-05,1,1,27706.82,614.95,STATISTICAL_RAPID_BURST,0.19493265043202201,18,5,bc1qtw8cla7ra76u5mmwwnrl8xj9e5akr4hx7565p8,86400,0.3788,0.0141,0.2329,0
c4eaa27668bb940d60e36a4c65c50d2be450a7b4b3082909a3edcb5938d3cc4a,1683570315,2023-05-08 18:25:15,65.21.127.102,0.03946458,2.758e-05,1,1,27695.0,1092.21,STATISTICAL_RAPID_BURST,0.06988527463037836,18,5,bc1qyrehc7e5m04dz805wydg9rj9pn5wur6g62guwk,86400,0.3662,0.0148,0.2256,0
16118f4fcd77b6a62e9c8edc2073fb4d177dc784732c82cef4bea3645f03a431,1683570316,2023-05-08 18:25:16,65.21.127.102,0.01216796,2.296e-05,1,1,27695.45,336.36,STATISTICAL_RAPID_BURST,0.18869071980249935,18,5,bc1qq4s8r7ek77t0cvaxvlln8jd9u4tq5shd63gpym,86400,0.3923,0.0147,0.2413,0
932d015c36965e7ecaddcbe5c25679e75eba17466b27c3fcb067d92108a45135,1683610166,2023-05-09 05:29:26,212.47.221.83,0.0201,0.00019094,1,2,27747.33,552.42,NORMAL,0.9499455226590913,5,1,bc1pmf06zme4paecq30g2a3866usdsufwm2qszthmm69retywdahmcw5af8n3q,86400,0.2567,0.0071,0.1568,0
