wallet_id,entity_group,is_suspicious,pattern_type
3azAF5KkWQhYX9W1hmMoKup6mTejKJ,ENTITY_NORM_3370,0,NORMAL
bc1qxtmwqn7lwsw044sm68s3nw3luzshhacmyt05pc,EXTERNAL_MERCHANT,0,NORMAL
3SodeirPXbZQWRYSJQu83tTvAfGbp,ENTITY_NORM_3370,0,NORMAL
bc1qys5l0kztkw7gdelmn05yvzhgck8nlslzph6r6a,ENTITY_NORM_3371,0,NORMAL
bc1qeu2g020ls7ruwhmkpxx6x2ws46gu26c8redha7,ENTITY_NORM_3371,0,NORMAL
3jfgLUasupznTpvgfFYeMqhdDoSgk,EXTERNAL_MERCHANT,0,NORMAL
bc1qn58mja4xc7c9n939tnfpfgcfemzmxqcgwewscn,ENTITY_NORM_3371,0,NORMAL
bc1p35eeh8ltmer297zlthk2ra7u2deavqke4mz7qxpraycjf8w7uvkwkwmv7c,ENTITY_NORM_3372,0,NORMAL
bc1qm2cywmqsy3segmc80cm8rl8ve5pcccel74pn3j,EXTERNAL_MERCHANT,0,NORMAL
bc1pw96ed7y688p6w6r2sjsh97pzr0thzug9h7mt3w8d9r5c47xltlyrurraew,ENTITY_NORM_3372,0,NORMAL
bc1qrnqzfmp8rncyjkul6wp8de6ueux4ulc2s9pgde,ENTITY_NORM_3373,0,NORMAL
bc1q8gkutfa004a74usgn6gsj3ls8nn25rtzynf0ra,EXTERNAL_RECIPIENT,0,NORMAL
bc1qvfxk4deap9dfgrg6dsl86pftn5kwvjzqtq7n9z,ENTITY_NORM_3374,0,NORMAL
bc1qqwy49gy0tjjppp0c3qqehhls0gy4dvqkauudwu,EXTERNAL_MERCHANT,0,NORMAL
bc1qdl3ye54wx4v4nrul95gzj8fqe0pehlafpayjfn,ENTITY_NORM_3374,0,NORMAL
3snhmt8w8ViDJbcmxzbdL3pWH5mfPJ7J,ENTITY_NORM_3375,0,NORMAL
3ZwAKw8SW9q3ynpyrx5wupk5YkAtiE,EXTERNAL_MERCHANT,0,NORMAL
3EgkxNXBjWDFVKfyZEKKPX1i2JhSp4nD,ENTITY_NORM_3375,0,NORMAL
39YQppHaUjN5LtFPkmYmM9TtK8W8vZRRna,ENTITY_NORM_3376,0,NORMAL
bc1q2j8vff07jlrp79umpta8gkf804n9wf730e0mttdagx6j0mzjtqr07suz4q,EXTERNAL_MERCHANT,0,NORMAL
33T9W5Qer1khPTaWKd26yGhABnB9tmDJ,ENTITY_NORM_3376,0,NORMAL
bc1qyrjmzqww69wevmhypz5g2276vjexhtftl8vf09,ENTITY_NORM_3377,0,NORMAL
1pfWigoccQ7qSeXtjnRzR6JGSsjcuB6k,EXTERNAL_MERCHANT,0,NORMAL
bc1qhzttcdtnngzextt736uju9e2had56j533thxvu,ENTITY_NORM_3377,0,NORMAL
bc1qm5eskscey4q402vvha0ua0tvk0nvzma66q5ts4,ENTITY_NORM_3378,0,NORMAL
bc1q0dfqhm0qa2fu7ae2pccg9x8pt02aehzps97u7f,EXTERNAL_MERCHANT,0,NORMAL
bc1qa7wnyujkwzezg3r0yk4ltgjzd70ffrwx6jc7qp,ENTITY_NORM_3378,0,NORMAL
3Q7B2i5VdKNYxGSAoTiE95XEv3F4stb2rQ,ENTITY_NORM_3379,0,NORMAL
bc1ptm74uvp9uhdhk922xcet289m0xz7kv26tnk4km9v85v87thgkx9rraeudq,EXTERNAL_MERCHANT,0,NORMAL
3k8zpZVZCh8CTt2NLkCGiHHaeXsT,ENTITY_NORM_3379,0,NORMAL
bc1qqav4vyu90u4wjm9htw9xwkzqsdd8tgp80wn45k,ENTITY_NORM_3380,0,NORMAL
bc1q3j9r306ut99pykhqhv58q6rfztdrwedcfjec8y,EXTERNAL_MERCHANT,0,NORMAL
bc1qe2gey7zsw8eh9mxxz39ay5a4axxjdpn25rwvkl,ENTITY_NORM_3380,0,NORMAL
bc1qwdycn6qd4f7k7s5w384hfy8nac4acgwfn52eqr,ENTITY_NORM_3381,0,NORMAL
33r7bcEBZCUqFxdq6iqZSdje2PB,EXTERNAL_RECIPIENT,0,NORMAL
bc1qk6qsyqxma9vvgm4dktsn3dakkmzlqfpulzc6g03nnzc6hph4pkt0824u2y,ENTITY_NORM_3382,0,NORMAL
bc1qjaumzn5etg7u390pyx3hyrg6jyj2x2dnaa5evpvjeamx8kjdz03jxmx6p9,ENTITY_NORM_3382,0,NORMAL
31tbQiqZS5Ydosg6tvVHtk717ucA,EXTERNAL_RECIPIENT,0,NORMAL
bc1qqm0c02eyh6xn5mtlq7yzgdxu52ck35944v6ckmel3eves3w267mw4lrrs5,ENTITY_NORM_3383,0,NORMAL
bc1qxpy8t8n9380uzcpjc0d6we0yzc88ypm3qnyxkfpp6sd85ep7ye00vrxvfm,EXTERNAL_MERCHANT,0,NORMAL
bc1q600nrmcn3phjrknuqx964pv4wzy8p6r3tg6sy36qfrgue9455hsewg48t3,ENTITY_NORM_3383,0,NORMAL
3pvPKe2CE6dVB3A1aM4pZH6Sh378,ENTITY_NORM_3384,0,NORMAL
bc1p6sq7cnxlv3zmsyejam7f3fpm6l40n6z9degcua7650d9cmupz0k76wm3xv,EXTERNAL_RECIPIENT,0,NORMAL
186tBzpfRa5HxwHvV8XBE592PUsKk,ENTITY_NORM_3385,0,NORMAL
bc1p9vy7whxeng5k8vjjhm62hc0e84tlsrfpuaj5wtn5z0un9xcnd7vsh73789,EXTERNAL_MERCHANT,0,NORMAL
1CUSyodd6iq8eRDXEQ3CY1XzgxqaRi,ENTITY_NORM_3385,0,NORMAL
3je8zeTYTNXSgRwFxLvoSN7BhFZCfZR5A,ENTITY_NORM_3386,0,NORMAL
3SMMtsuCFWsun4tLkiX71q2b2bXEviwot,EXTERNAL_MERCHANT,0,NORMAL
3RMtYr8JcW4iucnZ3ShQhjQb4TZK,ENTITY_NORM_3386,0,NORMAL
bc1qjpcfgxh6u3xg34nwcav4sc2nql90untqtcq6jr,ENTITY_NORM_3387,0,NORMAL
3C2agcVqcWJh68UyU4diwt23RZpi,EXTERNAL_MERCHANT,0,NORMAL
bc1qphtenhlmadruwtdr23v5xrxzj48ztudrgyt8pq,ENTITY_NORM_3387,0,NORMAL
3PfYJqRt6WunYvFKFJycZNouX5rov1Y4,ENTITY_NORM_3388,0,NORMAL
bc1qn0akcfp77tgeesgy0ula6nhs6ksz0gekphynmh,EXTERNAL_MERCHANT,0,NORMAL
36Zfkvc84YQUQZuqGiS98bPQCKEw6C,ENTITY_NORM_3388,0,NORMAL
18uKKqDktzt75soBcG5yTMRMdTiX4uzg,ENTITY_NORM_3389,0,NORMAL
bc1pn25qv7rllywsesgfpq5l2zm2xxucr0h3chzsvgsd0yypl0825gka2r35ts,EXTERNAL_MERCHANT,0,NORMAL
1CtY3DZU9qiYutQrUVQh6e369m6amd,ENTITY_NORM_3389,0,NORMAL
bc1qsvhexpkahl5676xrxh6yyluj0mayvu0e8cx99e,ENTITY_NORM_3390,0,NORMAL
3rpWZWqLoRVQVcLH9aMQV5LxXsGnLArKUV,EXTERNAL_MERCHANT,0,NORMAL
bc1q89k6ukcn6yfgw5xl57kfkmca427cy4el2hrrhr,ENTITY_NORM_3390,0,NORMAL
bc1pndyangt4adf4mn8htfnyrz3ua6s60zcw8eqqxh6a4nuycrvm2254ewewnu,ENTITY_NORM_3391,0,NORMAL
bc1qnrydqfzrwuzjn6vk96a20hgv7j5uamj3gw302h,EXTERNAL_MERCHANT,0,NORMAL
bc1pr0cvydwyc2emhxn523g8wwjwq5wruvxkgjunmflzqrx2yl7tnzxks5shx9,ENTITY_NORM_3391,0,NORMAL
bc1qy5jkudrpyssr0e6hnlfmqzrs6sh0ncdg223tgw,ENTITY_NORM_3392,0,NORMAL
bc1pr7sdxlz9gxv34609snf55myv8v4zfpkurtc9epxc96kr27qlxgqhhdf503,EXTERNAL_MERCHANT,0,NORMAL
bc1qzqmjh38f2d0fm2z0tlc0d5hcegxvxzhz6mgtly,ENTITY_NORM_3392,0,NORMAL
bc1qfnagy8qtz8dz6qxxmmn3z00dxm7pyguqwzksnkzdjz67270xt7kf2zcch6,ENTITY_NORM_3393,0,NORMAL
bc1qjsztwmh024mh4y8d6vxuaq4nqf5wz9dz6rheju,EXTERNAL_MERCHANT,0,NORMAL
bc1q4jn0lqrlneq0yrq2sxmj93fyj7hez73mhql2lhtprxrl5ztgnuwxk7jzkr,ENTITY_NORM_3393,0,NORMAL
bc1p83ksx4kmmqmhrmkchgx8dmcyjdzl7nr5fhd8ceyzkggdrvct5xtut3l4nl,ENTITY_NORM_3394,0,NORMAL
bc1pclrhxak4gs078ry8revfptxf8z2ulwueqqllrqe2paar5n7sp0qkszwrt4,EXTERNAL_MERCHANT,0,NORMAL
bc1pc4agzm7d46eacxj3t8fnfr9rqgxh3u652xpkqfffwzuyhafqrv9mweaetr,ENTITY_NORM_3394,0,NORMAL
bc1qca2gylnp8p99f6v5xxm6pxg60x3f7g8l3q375g,ENTITY_NORM_3395,0,NORMAL
bc1qqx9sqxw00395hzathq7y32jl4gwxknym29gdjm,ENTITY_NORM_3395,0,NORMAL
bc1psg59f8zalf0cscya2m0kjtlkq6dk9y63s90lgfd4r9rl97axrx6zl9pw84,EXTERNAL_MERCHANT,0,NORMAL
bc1quksx3zt2xx4yre93q3f6rutp0e2shytge3zngh,ENTITY_NORM_3395,0,NORMAL
bc1q34llwj9dp7h6f4e6t2yrfyn7naqntr6qvn8z32adrdn26yy6tkvk7evdm2,ENTITY_NORM_3396,0,NORMAL
bc1qxlqjh7m2tl7s0ctyvg78s0thg8qwqm3r96ka2atccv034ztmfksshxr8r5,ENTITY_NORM_3396,0,NORMAL
bc1qct7532mllcxx8vy0m87ecw52q32el7eg0hlerg5vyqxv4vwack67jmcpg5,ENTITY_NORM_3396,0,NORMAL
3DdMejd7pG3D6nJxnFmZ1GyMocJfV,EXTERNAL_MERCHANT,0,NORMAL
bc1qhc776jn657g50w5ja35jjfjhdzxykwn9rhxnyrwcvjpf3kz9hltvqp6m2u,ENTITY_NORM_3396,0,NORMAL
bc1pmdjmycewh5kqm8lyavx5tgplxfvrc8q738yfx4dm4e4f9rdytjerf2xkn4,ENTITY_NORM_3397,0,NORMAL
3SDRxQ68dUCanHEzSmrvGNtLH3ZaHy,EXTERNAL_MERCHANT,0,NORMAL
bc1pfp289y9ryt0v9n3zv827qqjz45tw070h4zuwzwm7ze5rdy5e5c3c3zpu0h,ENTITY_NORM_3397,0,NORMAL
38sYwKXv4Ekmhy5ECVQe9TnhaGwH6j,ENTITY_NORM_3398,0,NORMAL
3DsHxDKkbqio885ZTj6nEacSRPmPU3c,ENTITY_NORM_3398,0,NORMAL
bc1phg9fz84hzt4cfp94fy2uhh7mzjxm5e58vvxtee87yparpnnvryc4wpluxd,EXTERNAL_RECIPIENT,0,NORMAL
1CL9hAFj3DYiBamdHfS1WVbG5tVNYK4C8j,ENTITY_NORM_3399,0,NORMAL
1BRc4ShAKDCbaGNVoJPNxph4XdzS5Rp7,ENTITY_NORM_3399,0,NORMAL
1QBmszJXkBKrBTf6ihz4vnJBLFC6L,ENTITY_NORM_3399,0,NORMAL
bc1qjwguzr6lwg079rpjzcuzjthplczm0eya4pnx837zn9krkuqfdf73s66ej2,EXTERNAL_MERCHANT,0,NORMAL
15XqT148uXBkC2LTUVYdANBBiRY7Hv,ENTITY_NORM_3399,0,NORMAL
bc1qx7wh2zdaxz6kur5ddkx3lltd4m4ts9fzmhlgag,ENTITY_NORM_3400,0,NORMAL
bc1p3ncvyrjkg2mhy7pn23lnxqy0tjym4skwcrnf0x474km8gkhk7aw64c769t,EXTERNAL_MERCHANT,0,NORMAL
bc1qzs7wyu2dw7j5zalgqyrj85m5kauhppsqv7tt82,ENTITY_NORM_3400,0,NORMAL
bc1qxyfuyu87gpl6e6jpwpuxlhndv9rqcvu7cnn8xr,ENTITY_NORM_3401,0,NORMAL
3TVTWwBLV3tj4UvfWxKQzatbxEfAA6B,EXTERNAL_MERCHANT,0,NORMAL
bc1qgn9a3p4cy5gjemsjzehy0vht2wavkh3xu5phmt,ENTITY_NORM_3401,0,NORMAL
bc1q9kmh6vnrcjhgcz0jrx673tpehjm5as9ush3e68,ENTITY_NORM_3402,0,NORMAL
bc1qw9gy8p5htq4fx06mj3g6232aay7dr95axmelys,EXTERNAL_RECIPIENT,0,NORMAL
bc1pte842jcn93evv37snkjchqw2ym54s4hv6gmmxdpsvdnjdrmr3zqqzj333g,ENTITY_NORM_3403,0,NORMAL
bc1pwc03ggk6hvtnu6t022a2xh5ykjgedgl0d4q99lekgexpa40z8gm8hnlgz6,ENTITY_NORM_3403,0,NORMAL
bc1p7qhn6fkw8z3uulkgqc8wgvy4zhvfz4mlhekfd2jh66hg3wptqayyje9dnp,ENTITY_NORM_3403,0,NORMAL
bc1qkk0222azqj096ya056a6jqc8muqjxmysc3lfym,EXTERNAL_RECIPIENT,0,NORMAL
bc1qf3mszxv95yz9xcy6q9zr0g75zsl9wtvr2yy34j,ENTITY_NORM_3404,0,NORMAL
bc1q6uhe90ruuves88nzlcfqwesc0wdg9spmlan89x,EXTERNAL_MERCHANT,0,NORMAL
bc1q80zvstqsxzdydy4mz5kv4y5p0zelatz638jzq6,ENTITY_NORM_3404,0,NORMAL
35FGzhj51d1MAAeMVc5NUhLp8CC1U,ENTITY_NORM_3405,0,NORMAL
3M62n5bVgkHVmh1Jg6wVZVTtMxicV7Xm,ENTITY_NORM_3405,0,NORMAL
bc1qmlcrlrrnz8cln3nj4090jfc4x50y6le98wy9kk,EXTERNAL_MERCHANT,0,NORMAL
3GuwFEA9c4Uw3zQn32pPdNPXWku5N9d,ENTITY_NORM_3405,0,NORMAL
3JKtSXKrDHUpzNJUHnEu6HUXuyL,ENTITY_NORM_3406,0,NORMAL
3vo6GFVJw2npquCKb5kY9F8eW359MF,ENTITY_NORM_3406,0,NORMAL
bc1q6fwwf8jmwjxgsyflr4q8wc43na90dh3gx393mf,EXTERNAL_MERCHANT,0,NORMAL
31LXMukJNnFNR2Pamz1XToeixfH,ENTITY_NORM_3406,0,NORMAL
bc1q8s5jmvkdm4zkcy068tfn7eqxwupa6rvt33pzwg,ENTITY_NORM_3407,0,NORMAL
bc1qmw9uph6una3ycujm25lk9v6egkedgy8a0mrzjm,ENTITY_NORM_3407,0,NORMAL
bc1qaup76hvysz3u7ue0ra4u0wxk5rd28nmc6na38v,EXTERNAL_MERCHANT,0,NORMAL
bc1qj5dqfpgryy9s58tnhfs0cuwv7qr0auru2jpls8,ENTITY_NORM_3407,0,NORMAL
bc1p80ndndzred4hyml6cwadxvvd6slyq023g6m5qd9mwxgzkacyehl69gvcak,ENTITY_NORM_3408,0,NORMAL
3tN6GLNsgmAxRsYo3hbBr1j5mk4VbDA9,EXTERNAL_MERCHANT,0,NORMAL
bc1penfvum2d8tncesdke0uah03dm4ykee8al0p52e8fmyy0xv88z56eu5gkxv,ENTITY_NORM_3408,0,NORMAL
3t1mxPDdt1LqkxbDC62F75stmgsjf,ENTITY_NORM_3409,0,NORMAL
3kEQvsuQVscr9hvdnXKA59ZL9jjf,ENTITY_NORM_3409,0,NORMAL
bc1qavsng9qg9es5eudtg0e46c4zntm73uvqasw2ar,EXTERNAL_MERCHANT,0,NORMAL
3sM53L1VujzWUezpfFv1ZAeY5MMcG149gM,ENTITY_NORM_3409,0,NORMAL
bc1qakfh0y6fxxqmh8y0hnxlg0fuzkd8k4clp87hf7,ENTITY_NORM_3410,0,NORMAL
bc1qu8tjmc8g8f6vmxy5ka3mhkwj4vrhjv437s8rqh,EXTERNAL_MERCHANT,0,NORMAL
bc1qywtydek7rge4t9tswr8vtmse3sha8mdasr4w4k,ENTITY_NORM_3410,0,NORMAL
3ffcrepQfM7kuoju51nSgmibiMyNrFwVy2,ENTITY_NORM_3411,0,NORMAL
bc1qyxg3mekucmecah4vuxpxhhaz0c6l5j8r2z9kk4,EXTERNAL_MERCHANT,0,NORMAL
33SvReQNttLwNfo6U49Y34qcMCz,ENTITY_NORM_3411,0,NORMAL
bc1qzdj74v0m5rlqeeq7wx7kx65ljehu76kz6g52e2,ENTITY_NORM_3412,0,NORMAL
bc1qgjl5hfrt45jn8ycjrlgvuavsrgdm24qlr5vq22,EXTERNAL_MERCHANT,0,NORMAL
bc1qjec8e7lq7547rnze6z6jz4x37qgg367n5jvdhe,ENTITY_NORM_3412,0,NORMAL
bc1psp7m2she5esr3gpum0nndz0ummjdylqyrwgmzztdfl9c6624fmckj4m760,ENTITY_NORM_3413,0,NORMAL
bc1ql2n3k2lq8s5fg6j33a6ezf7345976jc9ezrsc8,EXTERNAL_MERCHANT,0,NORMAL
bc1pksy87knae0t3uga48k6p52289s49fc9vzs858uwk9wkaj47r9n5v03j6hy,ENTITY_NORM_3413,0,NORMAL
bc1pkvrwscu2g836y9gpap8ph5xezyx7juwf80nuks5x0ggx4ulmcgw495zlqa,ENTITY_NORM_3414,0,NORMAL
bc1p73ehhgsawkqnv3xjpfsppwjczdkex3a3zcqupj68kda09r3v42v996j39g,EXTERNAL_MERCHANT,0,NORMAL
bc1pd209f8wx3w2e5nmje9tsyrtv05yk4e9tds5r3r8h7dwv8hgynkk5z7ur55,ENTITY_NORM_3414,0,NORMAL
bc1q2eqlqpscp87q8pzut4zth0l8hxxdgk4hljrxj27uhpd7lhc3qhwpwzugxv,ENTITY_NORM_3415,0,NORMAL
bc1pmhlcqpg0uy64nhudgchcxghwy8jufap45guw5wzkh26tuxgak5uqcek6se,EXTERNAL_MERCHANT,0,NORMAL
bc1qca9zalqcgyf9au072c9an9h0elkasfjfspe5la6lp3d33sdej70xq07hpw,ENTITY_NORM_3415,0,NORMAL
3bQgsHfo96Ad6pidApUXxJcGt8trwgmMk,ENTITY_NORM_3416,0,NORMAL
bc1q06gezg83288aytn8e6vwmjmfwevhy7t0ynsw0x,EXTERNAL_MERCHANT,0,NORMAL
3GTJ2oLHqWBvMD8z1Zq6YQo479Pdj,ENTITY_NORM_3416,0,NORMAL
bc1qrp8eta5urvyxew6hwqr4czyr39yg4lt9039h3g,ENTITY_NORM_3417,0,NORMAL
3n6CBXrrzzv9C8EXT4jYmLpgTTGoT3wd,EXTERNAL_MERCHANT,0,NORMAL
bc1qpnnk87tu3tuhx0sx7vdllx32ylywaz7hnq8c8l,ENTITY_NORM_3417,0,NORMAL
3NWXeF84p6f2KBsxwk5k3YFq59Cm,ENTITY_NORM_3418,0,NORMAL
3UDi93F63D8VYDxUiPwmM9AuteoN9QLGF,ENTITY_NORM_3418,0,NORMAL
bc1q2t9nkjjpeyp8u6szwvq6u4x5u62ag4d8566k86,EXTERNAL_MERCHANT,0,NORMAL
3SAuf2Ut12VA1ZanVZLjHPHLFLChai,ENTITY_NORM_3418,0,NORMAL
bc1pzgry0vz0rph0xz2sk4a2sraw3s4fx2kca6tklrkjsz4nmpp7recht75c3r,ENTITY_NORM_3419,0,NORMAL
bc1qcaqtxl6p6ts3eenrj7exyen6aa60yqxr5unlgj,EXTERNAL_MERCHANT,0,NORMAL
bc1pt89wanazxepadw7qywn7txy789pvr3j25se9qu7c7sevcnx8zaeprag9k8,ENTITY_NORM_3419,0,NORMAL
bc1qvrv9t54th7tpfxhum2l7fl20s37g5q3z4h35f4,ENTITY_NORM_3420,0,NORMAL
bc1qluys2uc8zd5ktm3xxk2usdcg6twegurgdqg7n0,EXTERNAL_MERCHANT,0,NORMAL
bc1qkat49wdt59q464c4es28cmj09q00rlxm8rjht7,ENTITY_NORM_3420,0,NORMAL
11U5mFJ31Tkj9MLFtr5bPT3BoWktg5Yf,ENTITY_NORM_3421,0,NORMAL
1rBbauJW9diSGe8eWGQGDVYcTC3z4RkY1P,ENTITY_NORM_3421,0,NORMAL
1Vwtt3koq7F4Ad7ao2iJfCBG5SLDWxvS,EXTERNAL_RECIPIENT,0,NORMAL
bc1pcjulu8qt94edpen0rydgg3dwkfpd3xqguwmpyekcnssgnqka8hrg0tu82f,ENTITY_NORM_3422,0,NORMAL
bc1q3tjmmxu8rckt0ksacq0uj5fsrwm9z7j0czqr2q,EXTERNAL_MERCHANT,0,NORMAL
bc1pls7vt5ne2ryudgcpyygkkvecdv8g47ezdd3qluumje3kfgdy5hnvhsm7fp,ENTITY_NORM_3422,0,NORMAL
bc1qwaq2xrvw0y39qd0c0yxg93dveenh5rtz25t45m,ENTITY_NORM_3423,0,NORMAL
3EjdhVv6Kh91b6GhTvkHwtbcjZC,EXTERNAL_MERCHANT,0,NORMAL
bc1qpksv3qahdgguhnm93k6guj9e8a0lpyf6sk8myw,ENTITY_NORM_3423,0,NORMAL
bc1q753cs35ju96da45ckavaqlsawhwavsnfu500sk,ENTITY_NORM_3424,0,NORMAL
bc1ql4zfm3fnfadnq5vzqpe6jh8ulxmzncruhtezl2,ENTITY_NORM_3424,0,NORMAL
3yBvv7JFcoxeGoq2V3BTW8LSLaff,EXTERNAL_MERCHANT,0,NORMAL
bc1qphn42gr36agf93t4xs3pd5nfkcaf97le8ewxdv,ENTITY_NORM_3424,0,NORMAL
3FUMM4wqgtHokQp9UxMKsAbZef85GT,ENTITY_NORM_3425,0,NORMAL
bc1q3qvfyk54uz0asgplkddxd2mz2l73lpz95njmws,EXTERNAL_MERCHANT,0,NORMAL
3LS3EbWHU5GJ6CnFhNXsYnU2eaGaCKgKo,ENTITY_NORM_3425,0,NORMAL
bc1pqxmrgczjt7uwyx2acerxj90e9afyvqmy7gsqzntncrs3uwd94z5k08zut7,ENTITY_NORM_3426,0,NORMAL
bc1phtu773gn6q67uhe9mylgsdhzc6twfhgh64tyt2pqjdlw7ll3d2n3vdv3xt,ENTITY_NORM_3426,0,NORMAL
39tGvkDkezthDC1QkcgffzPNNr9qLr,EXTERNAL_MERCHANT,0,NORMAL
bc1pf5057rxyc573xx3u9k05l299pd00gsa87lnzmzstl7sta7hm8709key9x5,ENTITY_NORM_3426,0,NORMAL
1hDYP8vQ6PjKEvcSFKod4JbJcKW3,ENTITY_NORM_3427,0,NORMAL
1PMPGRGADXVNzHetth4aqMP1XD1j7C,ENTITY_NORM_3427,0,NORMAL
bc1qg9xrrkdt46r4xp9g7sfeq8tzzmedlkkemtfruy,EXTERNAL_MERCHANT,0,NORMAL
1ta4PsbwHuRHhW5XLvyBGZ9aDzA9Gajbk4,ENTITY_NORM_3427,0,NORMAL
bc1qyp5suyrhsq534fgzwl469kmv5dwtqffe253s29,ENTITY_NORM_3428,0,NORMAL
bc1qwhw0ncxd54mmx87udwq5uy8r9c66r2078cmshm,EXTERNAL_MERCHANT,0,NORMAL
bc1qrkunjdj7j550hdnsahrpzqa8hrgvp5d059s4gd,ENTITY_NORM_3428,0,NORMAL
bc1qjvgh3apfdqdqdmn09nzd6dcehw9vaclepy9dqz,ENTITY_NORM_3429,0,NORMAL
bc1q5gzuqf4gzhn2eqnwd94qsp25g6ek29c96yqskz,EXTERNAL_MERCHANT,0,NORMAL
bc1qud37a2y4ccnzssxwpeu8sml9uvezd3qd5pkuex,ENTITY_NORM_3429,0,NORMAL
bc1q62gudd29n5yj2lykh20zqal6mvrmduh0rrdpna6rxrsfslqgd73rnng2ed,ENTITY_NORM_3430,0,NORMAL
bc1qlyqnyzpdt4jc2v54ydz9hejvp77daqmv5dsjkm,EXTERNAL_MERCHANT,0,NORMAL
bc1qgxy5zlt4e5dhrp5e65g0pz0agh8nkrvxg0ektva4yyeqte0vuxs7ef0mte,ENTITY_NORM_3430,0,NORMAL
3uSn859sRxsCCZ1SPDxydMbQE6iy,ENTITY_NORM_3431,0,NORMAL
3sXZf2hsbNTmBb485UDvHvZWQV6L4WC,ENTITY_NORM_3431,0,NORMAL
bc1qq5ztw4k2ulq57vrn0rtx0qsu94qcw9qtlywtgv,EXTERNAL_RECIPIENT,0,NORMAL
bc1qxy9g4tn0jm3wrv5kdmr037splegvfzl43xr6g8,ENTITY_NORM_3432,0,NORMAL
bc1q0a8kuxe82fcs4vf527q58rjruxkf9n9aa8v9gq,ENTITY_NORM_3432,0,NORMAL
bc1qtvadqcgnwcskla4f2m66fttjx7d7h0nr2aue3u,EXTERNAL_MERCHANT,0,NORMAL
bc1qmsrfrldn5tjp0gezygsnsje4fclzlfff2n2p7k,ENTITY_NORM_3432,0,NORMAL
bc1pfwshflxllgn33vn34atxdvtw098d4u8efahk3898x243nv6tpf3xh3nty3,ENTITY_NORM_3433,0,NORMAL
bc1p7lhj2xjszhaj6lanntjqvurkx3pzv9e9n0u6e0fkvlm3ys72rh23k06gqd,ENTITY_NORM_3433,0,NORMAL
bc1p28r9mr8uq3d7w4z07fsvjqpjgpygjqvl4sdp9vehmmefr27hm58tgtxly3,ENTITY_NORM_3433,0,NORMAL
bc1qs5hfp95t94s3texyq5lt0rtmyspqzhkcs4svc5,EXTERNAL_MERCHANT,0,NORMAL
bc1pyak3nddyzm60m7t2p6a0hvumhrtwzcd3yqtmjsxgfweme3gqp0xx9jqdnk,ENTITY_NORM_3433,0,NORMAL
bc1p9fw6udemez0yva7f2hdnmtyrr58fneyzncslq6zpv2pnzlqtgum8jnzf2q,ENTITY_NORM_3434,0,NORMAL
1rBVtWzCSW8VroXX1uF8zxU7k8njhGH9DE,EXTERNAL_MERCHANT,0,NORMAL
bc1p29u8sgw2j0n8vzcf0dq6d3rx27guz68qdkp4am4pdr6adtvtn7a02dkylm,ENTITY_NORM_3434,0,NORMAL
bc1qy7k065ehgvy07dvejedr8hn2rxnmzwu0l8uszw,ENTITY_NORM_3435,0,NORMAL
bc1q48spf6jqhcur496fay83qnmqcdvpupd0uvf0j8,EXTERNAL_MERCHANT,0,NORMAL
bc1qeahay50wq0xmq3wtuzeqc2jkxnj60ks62t4zxc,ENTITY_NORM_3435,0,NORMAL
3C9J1ac55MBxQjka973J43XYhGrwkrUdGQ,ENTITY_NORM_3436,0,NORMAL
3jymP1PNLRRwassTqw32S38FtbU3,ENTITY_NORM_3436,0,NORMAL
bc1qqm03x2zm7gldzu3z7ca0uz5dcvj4s8ack9nqfk,EXTERNAL_RECIPIENT,0,NORMAL
1sC41pWUCXsnKH1J4VAzXM2VoyU,ENTITY_NORM_3437,0,NORMAL
bc1ph6dtpx4l6e7333e7u4yt0kk20d2lppldq2k00pmq8vhxnrql2xj9gl7e0h,EXTERNAL_RECIPIENT,0,NORMAL
bc1q29dszfv9k67uldvhfec84rxmx0g9u89ucd8hcr,ENTITY_NORM_3438,0,NORMAL
bc1p8gychlggwggjcqj96k85rxc9k65z4fjd5umekzm3e2rd2y2smyrhv0l2yw,EXTERNAL_MERCHANT,0,NORMAL
bc1qtptmgcudm3tzvv2q9fa78wlsenzs5erd0gagmh,ENTITY_NORM_3438,0,NORMAL
bc1q9grmjjlwhd83c2nahehnsygv00fv4ewlqhhr33,ENTITY_NORM_3439,0,NORMAL
bc1q3s68cj4txh62n43559p9jgzt6rgv7acsz9ze8g,EXTERNAL_MERCHANT,0,NORMAL
bc1q88wu5vhlx092w4uu99lmyfgkx6ausslul0pqfw,ENTITY_NORM_3439,0,NORMAL
bc1q0pf0gzd4a32z559cd68zuj5476ktre5hw8y3mf,ENTITY_NORM_3440,0,NORMAL
3gGACFETrmF8qxCYScJTU8VFHq49KH,EXTERNAL_MERCHANT,0,NORMAL
bc1qseap0jmp93ku6tad432fn44fn3qakzvqcsfuvy,ENTITY_NORM_3440,0,NORMAL
11Jt4LrP6bJjawepkDd6zT8Qx1P7dBm,ENTITY_NORM_3441,0,NORMAL
bc1p2eculrh23ggtq3j2ee2g74nlr675dwkh33d38hu77g609rf9vl30q3hafs,EXTERNAL_RECIPIENT,0,NORMAL
bc1qkhugmn8dmmuqmdw2vckdwryv8x8dhptddknnvs,ENTITY_NORM_3442,0,NORMAL
bc1qvk3dduykphtdp64uwy8s6t8fvku2gjmjws5nxm,EXTERNAL_MERCHANT,0,NORMAL
